ts_code,name,classify,list_date,delist_date
SYKE,,EQT,19960430,
SYKWF,,EQT,20141001,
SYMQY,,ADR,20160805,
SYN,,EQT,19920317,
SYNA,,EQT,20020116,
SYNC,,EQT,20120212,
SYNE,,EQT,20040601,
SYNH,,EQT,20141107,
SYNI,,EQT,19911101,
SYNJ,,EQT,20030113,
SYNL,,EQT,19660608,
SYNNF,,EQT,20110526,
SYOUF,,EQT,19880122,
SYPR,,EQT,19940517,
SYPT,,EQT,20041214,
SYRS,,EQT,20160630,
SYRVF,,EQT,20030624,
SYSX,,EQT,20180905,
SYTE,,EQT,19990805,
SYUP,玉同药业,EQT,20050426,
SYVC,,EQT,19971119,
SYVN,,EQT,19900509,
SYX,,EQT,19950620,
SYXTY,,EQT,20100630,
SYXXF,,EQT,20100917,
SYXZF,,EQT,20010109,
SYY,,EQT,19710226,
SYYGF,,EQT,20171218,
SYZLF,,EQT,19600101,
SZBHF,,EQT,20161031,
SZBI,,EQT,19950214,
SZCRF,,EQT,20140113,
SZDEF,,EQT,20140113,
SZEVF,,EQT,20080903,
SZEVY,,ADR,20080918,
SZGEF,,EQT,20190815,
SZGPF,,EQT,20170223,
SZGPY,,ADR,20081125,
SZHFF,,EQT,20140113,
SZHIF,,EQT,20120301,
SZIHF,,EQT,20170516,
SZKBF,,EQT,20140113,
SZKMF,,EQT,20140113,
SZKMY,,ADR,20100212,
SZLMY,,EQT,20081013,
SZNTF,,EQT,20140113,
SZRRF,,EQT,20090320,
SZSMF,,EQT,20120926,
SZSN,,EQT,20010709,
SZUKF,,EQT,20140113,
T,美国电话,EQT,19840216,
TA,,EQT,20160701,
TAAI,古今通宝,EQT,19970818,
TABCF,,EQT,20140113,
TAC,,EQT,19880125,
TACBY,,ADR,20100525,
TACI,,EQT,20031002,
TACO,,EQT,20140108,
TACOW,,EQT,20140106,
TACT,,EQT,19960822,
TACYY,,ADR,20101119,
TAER,,EQT,20100719,
TAFFF,,EQT,20150311,
TAGOF,,EQT,20140917,
TAGP,,EQT,20050606,
TAHEF,,EQT,20060518,
TAICF,,EQT,20200608,
TAIPY,,ADR,20171009,
TAIRF,,EQT,20110126,
TAISF,,EQT,20140204,
TAIT,,EQT,19950419,
TAK,,ADR,20100517,
TAKD,,EQT,20040604,
TAKOF,,EQT,20121016,
TAKUF,,EQT,20140113,
TAL,,ADR,20101020,
TALC,,EQT,19750228,
TALN,,EQT,19980123,
TALO,,EQT,20180510,
TAMG,,EQT,20020225,
TANH,,EQT,20150324,
TAOIF,,EQT,20010110,
TAOP,,EQT,20060720,
TAP,,EQT,19750611,
TAP.A,,EQT,20050209,
TAPCF,,EQT,19900214,
TAPM,,EQT,20101202,
TAPOF,,EQT,20140113,
TAPP,,EQT,20101203,
TAQR,,EQT,20170508,
TARA,,EQT,20141027,
TARO,,EQT,19750106,
TARSF,,EQT,19600101,
TASEF,,EQT,20100218,
TAST,,EQT,20061214,
TASY,,EQT,20110314,
TASZF,,EQT,20200617,
TAT,,EQT,20030828,
TATD,,EQT,20050525,
TATLY,,GDR,20050902,
TATT,,EQT,19870331,
TATYF,,EQT,20140113,
TATYY,,ADR,19900205,
TAUG,,EQT,20120803,
TAUKF,,EQT,20191219,
TAUX,,EQT,19750106,
TAVHY,,EQT,20101221,
TAWNF,,EQT,20140113,
TAYD,,EQT,19750106,
TAYL,,EQT,20180924,
TAYO,,EQT,20121204,
TBABF,,EQT,20140115,
TBACQ,,EQT,20140210,
TBAKF,,EQT,20140918,
TBBA,,EQT,20190506,
TBBK,,EQT,20040203,
TBCCF,,EQT,20180828,
TBCRF,,EQT,20200519,
TBDYF,,EQT,19600101,
TBET,,EQT,20120428,
TBEV,,EQT,20130917,
TBGNF,,EQT,20140113,
TBGPF,,EQT,20120322,
TBI,,EQT,19901008,
TBIIF,,EQT,20151116,
TBIO,,EQT,20180628,
TBK,,EQT,20141107,
TBKCP,,EQT,20200618,
TBLMF,,EQT,20140113,
TBLMY,,ADR,19940914,
TBLT,,EQT,20181203,
TBLZ,,EQT,20061226,
TBMIF,,EQT,20140113,
TBNAF,,EQT,20130520,
TBNGY,,ADR,20110222,
TBNK,,EQT,20090713,
TBPH,,EQT,20140519,
TBPMF,,EQT,20110714,
TBTC,,EQT,20000717,
TBTEF,,EQT,19600101,
TBURF,,EQT,20200331,
TBVPF,,EQT,20140113,
TBVPY,,ADR,20141017,
TBXXF,,EQT,20200123,
TC,,ADR,20181120,
TCANF,,EQT,20171229,
TCBI,,EQT,20020814,
TCBIP,,EQT,20171212,
TCBK,,EQT,19930419,
TCCHF,,EQT,20190823,
TCCO,,EQT,20100715,
TCCPY,,ADR,20180430,
TCDA,,EQT,20180628,
TCEC,,EQT,19971001,
TCEHY,腾讯,ADR,20081022,
TCF,,EQT,19880802,
TCFC,,EQT,20020130,
TCFCP,,EQT,20190802,
TCFF,,EQT,20060620,
TCGN,,EQT,19881111,
TCHBF,,EQT,20020715,
TCHC,,EQT,20170228,
TCHH,,EQT,20020927,
TCHL,,EQT,19990121,
TCI,,EQT,19860910,
TCIIF,,EQT,20130103,
TCISF,,EQT,20140408,
TCKGF,,EQT,20100126,
TCKGY,,ADR,20100917,
TCKRF,,EQT,19600101,
TCLAF,,EQT,19600101,
TCLCF,,EQT,19600101,
TCLHF,,EQT,19991101,
TCLIF,,EQT,20190422,
TCLRY,,ADR,19991103,
TCMD,,EQT,20160728,
TCMFF,,EQT,20140113,
TCNAF,,EQT,20190304,
TCNB,,EQT,20120809,
TCNGF,,EQT,20131119,
TCNNF,,EQT,20180927,
TCNT,,EQT,20150805,
TCO,,EQT,19921019,
TCOM,携程,ADR,20031204,
TCON,,EQT,20150130,
TCOPRK,,EQT,20180319,
TCOR,,EQT,19840712,
TCP,,EQT,19990525,
TCPFF,,EQT,20140115,
TCPP,,EQT,20021101,
TCPYF,,EQT,20081002,
TCRR,,EQT,20190214,
TCRRF,,EQT,20101006,
TCS,,EQT,20131101,
TCTZF,腾讯,EQT,20040603,
TCX,,EQT,19960430,
TCYMF,康师傅,EQT,20140113,
TCYMY,康师傅,ADR,20060123,
TCYSF,,EQT,20140113,
TD,,EQT,19760107,
TDA,,EQT,20170918,
TDAC,,EQT,20180613,
TDACU,,EQT,20180530,
TDBOF,,EQT,20140115,
TDBOY,,ADR,20110719,
TDBSF,,EQT,20170608,
TDC,天睿,EQT,20070828,
TDCAF,,EQT,20140113,
TDCB,,EQT,20011003,
TDCH,,EQT,20100913,
TDE,,EQT,20170918,
TDG,,EQT,20060314,
TDGDF,,EQT,20140115,
TDGMW,,EQT,20180406,
TDHOF,,EQT,20040330,
TDHOY,,ADR,20110215,
TDLAF,,EQT,20100703,
TDMMF,,EQT,20160101,
TDNOF,,EQT,20180913,
TDNT,,EQT,20130906,
TDOC,,EQT,20150701,
TDPAY,,EQT,20120809,
TDRRF,,EQT,20160517,
TDRYD,,EQT,20180712,
TDS,电话数据,EQT,19721214,
TDSGF,,EQT,20161109,
TDW,,EQT,19700519,
TDWWS,,EQT,20181204,
TDWWSB,,EQT,20181206,
TDXP,,EQT,20161222,
TDY,,EQT,19991018,
TDYT,,EQT,19810723,
TEAH,,EQT,20090810,
TEAM,,EQT,20151210,
TEAR,,EQT,20041209,
TECD,,EQT,19860423,
TECH,,EQT,19890209,
TECK,,EQT,20060629,
TECO,,EQT,19980609,
TECR,,EQT,20110830,
TECTP,,EQT,20190530,
TEDU,达内科技,ADR,20140403,
TEF,,ADR,19870617,
TEFOF,,EQT,20140113,
TEGR,,EQT,20021031,
TEGY,,EQT,20091028,
TEHG,,EQT,20121120,
TEKI,,EQT,19980810,
TEKXF,,EQT,20160105,
TEL,,EQT,20070611,
TELA,,EQT,20191108,
TELDF,,EQT,20140131,
TELL,,EQT,19721214,
TELLF,,EQT,20140113,
TELNF,,EQT,20140113,
TELNY,,ADR,20001130,
TEMPF,,EQT,20130822,
TEN,,EQT,19680102,
TENB,,EQT,20180726,
TENX,,EQT,19930316,
TEO,,ADR,19941209,
TEPCF,,EQT,20140113,
TEPCY,,ADR,20110311,
TER,泰瑞达,EQT,19701019,
TERA,,EQT,19801015,
TERNF,,EQT,20190515,
TERP,,EQT,20140718,
TERRF,,EQT,20140113,
TESS,,EQT,19940811,
TETAA,,EQT,20090828,
TETAB,,EQT,20170606,
TETHF,,EQT,20140113,
TETOF,,EQT,20200414,
TEUFF,,EQT,20110415,
TEUM,,EQT,19721214,
TEUTF,,EQT,20140113,
TEVA,,ADR,19820216,
TEVJF,,EQT,20140113,
TEX,,EQT,19731107,
TEXC,,EQT,20050323,
TEXG,,EQT,20040528,
TEZNY,,ADR,20110906,
TFAOF,,EQT,20140113,
TFBN,,EQT,19981026,
TFC,,EQT,19721214,
TFCCF,,EQT,20130815,
TFCPRF,,EQT,20170918,
TFCPRG,,EQT,20170918,
TFCPRH,,EQT,20170918,
TFCPRI,,EQT,20191210,
TFCPRO,,EQT,20200520,
TFECF,,EQT,20120206,
TFECY,,ADR,20150324,
TFFP,,EQT,20191025,
TFGL,,EQT,20110624,
TFII,,EQT,19600101,
TFRFF,,EQT,19970924,
TFROF,,EQT,20190918,
TFRY,,EQT,19910916,
TFSL,,EQT,20070423,
TFX,,EQT,19670424,
TFZI,,EQT,20060428,
TG,,EQT,19890725,
TGA,,EQT,19960402,
TGAFF,,EQT,20140113,
TGASF,,EQT,20010410,
TGB,,EQT,19810331,
TGC,,EQT,19920317,
TGCDF,,EQT,20120906,
TGCM,,EQT,19990326,
TGDBF,,EQT,20140115,
TGEN,,EQT,20140520,
TGGDF,,EQT,20180507,
TGGI,,EQT,19791206,
TGH,,EQT,20041216,
TGHI,,EQT,20120803,
TGI,,EQT,19961025,
TGIC,,EQT,20120724,
TGIFF,,EQT,20110127,
TGILF,,EQT,19600101,
TGIOY,,GDR,19940912,
TGLO,,EQT,19981113,
TGLP,,EQT,19971014,
TGLS,,EQT,20120510,
TGLTY,,ADR,20161229,
TGLVY,,ADR,20051223,
TGMR,,EQT,19991029,
TGNA,,EQT,19740319,
TGNOF,,EQT,20180116,
TGODF,,EQT,20180507,
TGOSY,,ADR,20100310,
TGP,,EQT,20050505,
TGRF,,EQT,20160805,
TGRNF,,EQT,20140113,
TGRO,,EQT,20100427,
TGRP,,EQT,20170301,
TGRR,,EQT,20160321,
TGRVF,,EQT,20160510,
TGS,,ADR,19940512,
TGSGY,,ADR,20100902,
TGSI,,EQT,20180702,
TGSNF,,EQT,20140113,
TGT,塔吉特,EQT,19690908,
TGTMF,,EQT,20150804,
TGTNF,,EQT,20140930,
TGTX,,EQT,19951214,
TGVN,,EQT,20040326,
TGVSF,,EQT,20140115,
TH,,EQT,20180409,
THBIY,,ADR,20081120,
THBR,,EQT,20191007,
THBRF,,EQT,20190131,
THBRU,,EQT,20190812,
THC,,EQT,19710428,
THCA,,EQT,20190730,
THCAU,,EQT,20190712,
THCB,,EQT,20190327,
THCBF,,EQT,19600101,
THCBU,,EQT,20190305,
THCT,,EQT,20101203,
THDDY,,ADR,20180123,
THDS,,EQT,19990525,
THFF,,EQT,19920303,
THFRF,,EQT,20161220,
THG,,EQT,19951011,
THKLF,,EQT,20160816,
THKLY,,ADR,20081013,
THKUF,,EQT,20140113,
THLEF,,EQT,20140113,
THLLY,,ADR,19880115,
THLM,,EQT,19840113,
THLPF,,EQT,20150727,
THLT,,EQT,20000404,
THM,,EQT,20040402,
THMG,,EQT,20130116,
THMO,,EQT,19870605,
THNRF,,EQT,20111121,
THNUY,,ADR,20140715,
THO,,EQT,19840110,
THOGF,,EQT,20180628,
THOXF,,EQT,20191213,
THPHF,,EQT,20000224,
THQQF,,EQT,20190924,
THR,,EQT,20110506,
THRA,,EQT,19910919,
THRBF,,EQT,20181018,
THRM,,EQT,19930610,
THRO,,EQT,20100405,
THRPF,,EQT,20170215,
THRR,,EQT,20060222,
THRSF,,EQT,20040226,
THRV,,EQT,20170405,
THS,,EQT,20050520,
THST,,EQT,20130620,
THTI,,EQT,20100708,
THTX,,EQT,20110615,
THUPY,,ADR,20190619,
THURF,,EQT,20160707,
THVB,,EQT,19990730,
THYCF,,EQT,20140113,
THYCY,,ADR,19940726,
TIACF,,EQT,20140113,
TIAIY,,EQT,20030804,
TIAJF,,EQT,20030711,
TIANF,,EQT,20171114,
TIAOF,,EQT,20140113,
TICJ,,EQT,20040813,
TIDE,,EQT,20030424,
TIEMF,,EQT,20160309,
TIF,,EQT,19870505,
TIGCF,,EQT,20140113,
TIGE,,EQT,19990615,
TIGGF,,EQT,20150515,
TIGLF,,EQT,20191003,
TIGO,,EQT,20190109,
TIGR,老虎证券,ADR,20190320,
TIHRF,,EQT,20200429,
TIIAY,,EQT,20030804,
TIKK,,EQT,19750131,
TIKRF,,EQT,20000619,
TILCF,,EQT,20140520,
TILE,,EQT,19830413,
TIMCF,,EQT,20180619,
TIMNF,,EQT,19600101,
TINLF,,EQT,20140113,
TINLY,,ADR,19600101,
TINNF,,EQT,20190827,
TINO,,EQT,19951013,
TIOIF,,GDR,20100517,
TIPGF,,EQT,20180427,
TIPNF,,EQT,19600101,
TIPS,,EQT,19750102,
TIPT,,EQT,20100903,
TIRTZ,,EQT,19780705,
TISCF,,EQT,20140113,
TISCY,,ADR,19850215,
TISDZ,,EQT,20021227,
TISI,,EQT,19801007,
TITCF,,EQT,20140113,
TITMF,,EQT,20200511,
TITN,,EQT,20071119,
TITUF,,EQT,19600101,
TIXC,,EQT,19940927,
TIZAF,,EQT,20200516,
TJBH,,EQT,20140718,
TJIPF,,EQT,20060511,
TJSS,,EQT,20000124,
TJX,,EQT,19640512,
TK,,EQT,19940322,
TKAGY,,ADR,20001121,
TKAMY,,ADR,20141222,
TKAT,,EQT,20151125,
TKAYF,,EQT,20180423,
TKAYY,,ADR,20200325,
TKBIF,,EQT,20041028,
TKC,,ADR,20000711,
TKCBF,,EQT,20191022,
TKCBY,,ADR,20170731,
TKCI,,EQT,20160602,
TKCM,,EQT,20180924,
TKCOF,,EQT,20140113,
TKECF,,EQT,20140113,
TKECY,,ADR,20100421,
TKFHY,,ADR,20081028,
TKFOY,,ADR,20141107,
TKFTF,,EQT,20150925,
TKGBF,,EQT,20140115,
TKGBY,,ADR,20010109,
TKGL,,EQT,20090605,
TKGSF,,EQT,20140113,
TKGSY,,ADR,20081013,
TKGZY,,ADR,20010109,
TKHGF,,EQT,20140428,
TKHVY,,ADR,20110311,
TKIAF,,EQT,20140113,
TKKHF,,EQT,20180618,
TKLS,,EQT,20101007,
TKNOF,,EQT,20130520,
TKOBF,,EQT,19750612,
TKOI,,EQT,20000718,
TKOMF,,EQT,20061108,
TKOMY,,ADR,19721214,
TKPHF,,EQT,20140113,
TKR,,EQT,19620702,
TKRFF,,EQT,19600101,
TKSHF,,EQT,20190823,
TKSTF,,EQT,20140610,
TKTCY,,ADR,20110520,
TKURF,,EQT,20030829,
TKXHF,,EQT,20090728,
TKYMF,,EQT,20170403,
TKYMY,,ADR,20111003,
TKYVY,,ADR,20100129,
TLC,,ADR,20181121,
TLCC,,EQT,20160614,
TLCO,,EQT,20000530,
TLDE,,EQT,20021010,
TLDN,,EQT,19890118,
TLED,,EQT,19980406,
TLF,,EQT,20100602,
TLFX,,EQT,19990719,
TLGHF,,EQT,20140113,
TLGHY,,ADR,20130506,
TLGN,,EQT,20070212,
TLGRF,,EQT,20160601,
TLGT,,EQT,20151027,
TLIF,,EQT,20020123,
TLK,,ADR,19951020,
TLKGY,,ADR,20030131,
TLKMF,,EQT,20140113,
TLKTF,,EQT,20110524,
TLLEQ,,EQT,20100902,
TLLTF,,EQT,20180514,
TLLYF,,EQT,20170928,
TLLZF,,EQT,20140113,
TLMMF,,EQT,20150904,
TLND,,ADR,20160729,
TLOFF,,EQT,20140113,
TLOG,,EQT,20131212,
TLOOF,,EQT,20190123,
TLPC,,EQT,19960920,
TLPFF,,EQT,20140113,
TLPFY,,ADR,20130711,
TLPPF,,EQT,20190725,
TLQGF,,EQT,20161104,
TLRD,,EQT,19920415,
TLRS,,EQT,19990723,
TLRY,,EQT,20180719,
TLSA,,ADR,20181120,
TLSMF,,EQT,20140113,
TLSNF,,EQT,20000523,
TLSNY,,ADR,20081022,
TLSS,,EQT,20140529,
TLSYY,,EQT,19981019,
TLTFF,,EQT,19600101,
TLTZF,,EQT,20140113,
TLTZY,,ADR,20130117,
TLVLF,,EQT,20090821,
TLXPF,,EQT,20140113,
TLYS,,EQT,20120504,
TM,丰田汽车,ADR,19721214,
TMAK,,EQT,20120724,
TMBBF,,EQT,20191009,
TMBBY,,ADR,20171201,
TMBR,,EQT,20150216,
TMBXF,,EQT,20120724,
TMCGF,,EQT,20120113,
TMCV,,EQT,19970109,
TMDI,,EQT,19600101,
TMDX,,EQT,20190508,
TME,腾讯音乐,ADR,20181212,
TMEB,,EQT,19940405,
TMEN,,EQT,20101026,
TMFXF,,EQT,20180709,
TMGEF,,EQT,20140113,
TMGI,,EQT,20131016,
TMGY,,EQT,20010124,
TMHC,,EQT,20130410,
TMICF,,EQT,20140115,
TMICY,,ADR,19990712,
TMIN,,EQT,20160614,
TMIX,,EQT,19991004,
TMKOL,,GDR,20061017,
TMKOY,,GDR,20141031,
TMKXY,,ADR,20100406,
TMLVF,,EQT,20140113,
TMMFF,,EQT,20160505,
TMMI,,EQT,19950213,
TMNSF,,EQT,20140113,
TMO,,EQT,19721214,
TMOAF,,EQT,20140113,
TMOAY,,ADR,20111024,
TMOL,,EQT,19980130,
TMP,,EQT,19750106,
TMPPF,,EQT,20170614,
TMPS,,EQT,20130312,
TMQ,,EQT,20120426,
TMRAF,,EQT,20140113,
TMRAY,,ADR,20010109,
TMRC,,EQT,19800215,
TMRR,,EQT,20180925,
TMSH,,EQT,20071129,
TMSNY,,ADR,20161107,
TMST,,EQT,20140619,
TMTNF,,EQT,20140115,
TMUS,,EQT,20070419,
TMVWF,,EQT,20200211,
TMVWY,,ADR,20200204,
TMXLF,,EQT,20140113,
TMXN,,EQT,20011210,
TMXXF,,EQT,19600101,
TNABF,,EQT,20140113,
TNABY,,ADR,19941214,
TNAV,,EQT,20100513,
TNBI,,EQT,20100722,
TNC,,EQT,19721214,
TNCAF,,EQT,20190218,
TNCP,,EQT,20191009,
TNDM,,EQT,20131114,
TNEHF,,EQT,20170829,
TNEN,,EQT,20050322,
TNET,,EQT,20140327,
TNEYF,,EQT,19600101,
TNGL,,EQT,20010823,
TNGMF,,EQT,19600101,
TNGNQ,,EQT,20120906,
TNGZF,,EQT,20181005,
TNHDF,,EQT,20200107,
TNHPF,,EQT,20140113,
TNISF,,EQT,20140113,
TNISY,,ADR,20120301,
TNJIF,,EQT,20070809,
TNK,,EQT,20071213,
TNKE,,EQT,20060616,
TNKY,,EQT,19960321,
TNLIF,,EQT,20191023,
TNLX,,EQT,19620702,
TNMAF,,EQT,20181116,
TNMCF,,EQT,20180820,
TNMD,,EQT,20141229,
TNMLF,,EQT,20140115,
TNNFF,,EQT,20140113,
TNP,,EQT,20020305,
TNPH,,EQT,20070227,
TNPPRF,,EQT,20180625,
TNREF,,EQT,19600101,
TNRG,,EQT,20141126,
TNRI,,EQT,19910213,
TNRK,,EQT,19840326,
TNRSF,,EQT,20140113,
TNSAY,,ADR,20130124,
TNSGF,,EQT,20140115,
TNSTF,,EQT,20170329,
TNTC,,EQT,19980324,
TNTFF,,EQT,19980611,
TNTMF,,EQT,20140828,
TNTRQ,,EQT,20170630,
TNXP,,EQT,20120724,
TNXXF,,EQT,20170208,
TNYBF,,EQT,20160318,
TNYYF,,EQT,20171121,
TOAGF,,EQT,20180130,
TOAOF,,EQT,20190913,
TOCOF,,EQT,20000301,
TODGF,,EQT,20140113,
TODM,,EQT,19990726,
TOEAF,,EQT,20191118,
TOELF,,EQT,20140113,
TOELY,,ADR,20081023,
TOETF,,EQT,20200527,
TOEYF,,EQT,20140115,
TOFB,,EQT,19831208,
TOGL,,EQT,20101203,
TOGOF,,EQT,20120820,
TOILF,,EQT,20191217,
TOIPF,,EQT,20140113,
TOIPY,,ADR,20120619,
TOISF,,EQT,20140115,
TOKCF,,EQT,19860807,
TOKIF,,EQT,20180712,
TOKSF,,EQT,20160805,
TOKTY,,ADR,20130516,
TOKUF,,EQT,19740317,
TOKUY,,ADR,20110919,
TOL,,EQT,19860708,
TOLWF,,EQT,20140115,
TOMDF,,EQT,20170824,
TOMI,,EQT,19971201,
TOMZ,,EQT,20080617,
TONJ,,EQT,20101013,
TONPF,,EQT,20140113,
TONR,,EQT,20130917,
TOOD,,EQT,19840412,
TOPCF,,EQT,20140113,
TOPPY,,ADR,19900516,
TOPS,,EQT,20040723,
TOPZ,,EQT,20100331,
TORC,,EQT,20180126,
TORM,,EQT,19850812,
TORSF,,EQT,20140115,
TORVF,,EQT,20140113,
TORW,,EQT,19940428,
TORXF,,EQT,20140115,
TOSBF,,EQT,20030721,
TOSCF,,EQT,20140115,
TOSKF,,EQT,20190621,
TOSYY,,ADR,20081023,
TOT,,ADR,19911025,
TOTA,,EQT,20180827,
TOTAU,,EQT,20180802,
TOTDF,,EQT,20140115,
TOTDY,,ADR,19750106,
TOTTF,,EQT,20140115,
TOTZF,,EQT,20171110,
TOUR,途牛,ADR,20140510,
TOWN,,EQT,19990507,
TOWTF,,EQT,20140515,
TOYOF,,EQT,20140115,
TPAC,,EQT,20080221,
TPB,,EQT,20160511,
TPBTF,,EQT,20180614,
TPC,,EQT,19750102,
TPCFF,,EQT,19600101,
TPCO,,EQT,20140724,
TPCS,,EQT,20071018,
TPDDF,,EQT,20191004,
TPDKY,,ADR,20140305,
TPGPF,,EQT,20200128,
TPGTF,,EQT,20160301,
TPGVF,,EQT,20111129,
TPH,,EQT,20130131,
TPHIF,,EQT,20140324,
TPHS,,EQT,20120926,
TPIC,,EQT,20160722,
TPII,,EQT,19960319,
TPIL,,EQT,20030320,
TPL,,EQT,19620702,
TPLKF,,EQT,20171115,
TPLWF,,EQT,20180607,
TPMT,,EQT,20040129,
TPNEF,,EQT,20101222,
TPNHY,,ADR,19990430,
TPNI,,EQT,20140718,
TPPM,,EQT,20180712,
TPPPF,,EQT,19951215,
TPPRF,,EQT,20190828,
TPPTY,,ADR,20180621,
TPR,,EQT,20001005,
TPRA,,EQT,20191206,
TPRC,,EQT,20200213,
TPRE,,EQT,20130815,
TPRFF,,EQT,20100824,
TPRKY,,ADR,20111006,
TPRP,,EQT,19901228,
TPTJF,,EQT,20140113,
TPTW,,EQT,20020620,
TPTX,,EQT,20190417,
TPVTF,,EQT,19990930,
TPX,,EQT,20031218,
TR,,EQT,19620702,
TRAC,,EQT,19940811,
TRAE,,EQT,20040707,
TRAGF,,EQT,19600101,
TRARF,,EQT,19600101,
TRAUF,,EQT,20140115,
TRBD,,EQT,19970326,
TRBMF,,EQT,19600101,
TRBO,,EQT,20051122,
TRBX,,EQT,19980821,
TRC,,EQT,19730705,
TRCH,,EQT,20100504,
TRCK,,EQT,20000526,
TRCLF,,EQT,20140115,
TRCY,,EQT,19980611,
TRDX,,EQT,20040415,
TREAF,,EQT,20140626,
TREAY,,ADR,20200522,
TREBU,,EQT,20200617,
TREC,,EQT,19750205,
TREE,,EQT,20080812,
TREN,,EQT,20200406,
TREP,,EQT,19960502,
TREVF,,EQT,20060817,
TREX,,EQT,19990408,
TRGCF,,EQT,20180329,
TRGM,,EQT,20130917,
TRGNF,,EQT,20140115,
TRGP,,EQT,20101207,
TRHC,,EQT,20160929,
TRHF,,EQT,20160614,
TRI,汤姆逊-,EQT,20020612,
TRIB,,ADR,19921021,
TRICF,,EQT,20191108,
TRIG,,EQT,19981001,
TRII,,EQT,20130111,
TRIL,,EQT,20140113,
TRIP,猫途鹰,EQT,20111208,
TRITF,,EQT,20090910,
TRKNF,,EQT,20180306,
TRKNY,,ADR,20120712,
TRKR,,EQT,19930505,
TRKX,,EQT,20000718,
TRKYY,,EQT,20151216,
TRLFF,,EQT,20170405,
TRMB,天宝导航,EQT,19900720,
TRMD,,EQT,20180223,
TRMK,,EQT,19721214,
TRMLF,,EQT,20101201,
TRMNF,,EQT,20100909,
TRMT,,EQT,20170914,
TRN,,EQT,19720628,
TRNAF,,EQT,20190509,
TRNE,,EQT,20190503,
TRNEU,,EQT,20190315,
TRNEWS,,EQT,20190523,
TRNF,,EQT,20200226,
TRNLY,,ADR,20160906,
TRNO,,EQT,20100211,
TRNS,,EQT,19721214,
TRNX,,EQT,20081001,
TROG,,EQT,19901030,
TROIF,,EQT,20140115,
TROLB,,EQT,20021014,
TRON,,EQT,20110823,
TROUF,,EQT,20190301,
TROW,,EQT,19860402,
TROX,,EQT,20110228,
TRP,,EQT,19750102,
TRPRY,,ADR,20131205,
TRPS,,EQT,20051109,
TRPX,,ADR,20141014,
TRQ,,EQT,20031218,
TRRB,,EQT,20171227,
TRRE,,EQT,20100427,
TRRFF,,EQT,20170629,
TRRGF,,EQT,20170222,
TRRI,,EQT,19740925,
TRRNF,,EQT,20160907,
TRRPF,,EQT,20170320,
TRRSF,,EQT,20170622,
TRRVF,,EQT,20140102,
TRRXF,,EQT,19600101,
TRS,,EQT,20070516,
TRSBF,,EQT,20180626,
TRSFF,,EQT,20140115,
TRSI,,EQT,19990201,
TRSSF,,EQT,20171117,
TRST,,EQT,19830418,
TRSWF,,EQT,20131021,
TRT,,EQT,19841207,
TRTC,,EQT,20120420,
TRTI,,EQT,20100601,
TRTK,,EQT,20190426,
TRTN,,EQT,20051012,
TRTNPRA,,EQT,20190314,
TRTNPRB,,EQT,20190618,
TRTNPRD,,EQT,20200117,
TRTX,,EQT,20170720,
TRU,,EQT,20150625,
TRUA,,EQT,19920819,
TRUE,,EQT,20140516,
TRUHF,信利国际,EQT,19910729,
TRUHY,信利国际,ADR,19940524,
TRUL,,EQT,20070312,
TRUMF,,EQT,20140113,
TRUMY,,ADR,20081013,
TRUP,,EQT,20160617,
TRUX,,EQT,20100923,
TRV,旅行者财,EQT,19721214,
TRVCF,,EQT,20190226,
TRVG,,ADR,20161228,
TRVI,,EQT,20190508,
TRVN,,EQT,20140131,
TRVR,,EQT,20120724,
TRWH,,EQT,20190329,
TRWKF,,EQT,20161020,
TRWRD,,EQT,20170123,
TRX,,EQT,20050512,
TRXA,,EQT,20080909,
TRXC,,EQT,19910806,
TRXO,,EQT,20051215,
TRXPF,,EQT,20110206,
TRXXF,,EQT,20140121,
TRYIF,,EQT,20140115,
TRYIY,,ADR,19910328,
TRYRF,,EQT,20140115,
TRYXF,,EQT,20041124,
TRZBF,,EQT,20160524,
TS,,ADR,20021210,
TSBA,,EQT,19970909,
TSBK,,EQT,20080418,
TSBLF,,EQT,20150707,
TSC,,EQT,20130509,
TSCAF,,EQT,20140115,
TSCAP,,EQT,20180326,
TSCBP,,EQT,20190524,
TSCC,,EQT,19910920,
TSCDF,,EQT,19920507,
TSCDY,,ADR,19750106,
TSCEF,,EQT,20130328,
TSCFY,,ADR,20130712,
TSCHY,,ADR,20160524,
TSCO,,EQT,19940217,
TSCRF,,EQT,20140110,
TSDOF,,EQT,20171113,
TSDRF,,EQT,19600101,
TSE,,EQT,20140612,
TSEM,,EQT,19940919,
TSGL,,EQT,20160602,
TSGMY,,ADR,20130114,
TSGTF,青岛啤酒,EQT,19950925,
TSGTY,青岛啤酒,ADR,19960313,
TSGZF,,EQT,20101204,
TSHMY,,ADR,20160428,
TSHO,,EQT,20040819,
TSHR,,EQT,20180813,
TSHTY,,ADR,20141020,
TSIHF,,EQT,20121222,
TSIOF,,EQT,20100504,
TSKFF,,EQT,20140113,
TSLA,特斯拉,EQT,20100630,
TSLLF,,EQT,20141218,
TSM,台积电,ADR,19971008,
TSMI,,EQT,20120806,
TSMRF,,EQT,20140115,
TSN,,EQT,19721214,
TSNI,,EQT,20071005,
TSNP,,EQT,20031217,
